E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_26_307.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_26_307.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_26_307.jpg, 0, 0, 0, 8.247279E-05
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_26_414.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_26_414.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_26_414.jpg, 0, 0, 0, 7.954866E-05
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_26_519.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_26_519.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_26_519.jpg, 0, 0, 0, 7.891317E-05
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_26_626.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_26_626.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_26_626.jpg, 0, 0.04741978, 0, 0.004567774
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_26_731.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_26_731.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_26_731.jpg, 0, 0.3293036, 0, 0.2891361
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_26_839.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_26_839.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_26_839.jpg, 0, 0.6856725, 0, 1.082005
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_26_942.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_26_942.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_26_942.jpg, 0, 0.9958557, 0, 2.15046
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_048.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_048.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_048.jpg, -0.3197966, 1, 0, 3.317775
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_151.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_151.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_151.jpg, -0.0542859, 1, 0, 4.493077
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_258.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_258.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_258.jpg, 0, 1, 0, 5.88326
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_369.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_369.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_369.jpg, 0, 1, 0, 7.030756
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_477.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_477.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_477.jpg, 0, 1, 0, 8.393069
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_585.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_585.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_585.jpg, -0.3218394, 1, 0, 9.487414
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_689.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_689.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_689.jpg, -0.4131808, 1, 0, 10.53222
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_794.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_794.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_794.jpg, -0.05495735, 1, 0, 11.69074
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_27_902.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_27_902.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_27_902.jpg, 0, 1, 0, 13.06596
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_006.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_006.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_006.jpg, -0.2315781, 1, 0, 13.89004
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_107.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_107.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_107.jpg, 0, 1, 0, 15.07133
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_207.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_207.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_207.jpg, 0, 1, 0, 16.07315
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_312.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_312.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_312.jpg, 0, 1, 0, 17.17441
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_413.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_413.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_413.jpg, -0.3513254, 1, 0, 18.33744
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_526.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_526.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_526.jpg, -0.01389922, 1, 0, 19.3555
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_629.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_629.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_629.jpg, 0, 1, 0, 20.3802
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_742.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_742.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_742.jpg, -0.2150534, 1, 0, 21.56526
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_853.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_853.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_853.jpg, 0, 1, 0, 22.54671
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_28_960.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_28_960.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_28_960.jpg, -0.06815194, 1, 0, 23.72458
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_061.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_061.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_061.jpg, -0.3705097, 1, 0, 24.62295
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_174.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_174.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_174.jpg, -0.7086038, 1, 0, 25.47226
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_281.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_281.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_281.jpg, -0.7551733, 1, 0, 26.09246
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_382.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_382.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_382.jpg, -0.4528333, 1, 0, 27.04737
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_491.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_491.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_491.jpg, -0.1532798, 1, 0, 28.02134
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_599.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_599.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_599.jpg, 0, 1, 0, 29.09263
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_699.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_699.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_699.jpg, 0, 0.8668224, 0, 29.98458
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_806.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_806.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_806.jpg, 0, 0.5789903, 0, 30.08817
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_29_914.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_29_914.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_29_914.jpg, 0, 0.2219736, 0, 29.99738
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_019.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_019.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_019.jpg, 0, 0, 0.1660551, 28.90364
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_127.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_127.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_127.jpg, 0, 0, 0, 26.84308
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_237.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_237.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_237.jpg, 0, 0, 0, 26.60021
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_346.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_346.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_346.jpg, 0, 0.3286167, 0, 26.55854
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_452.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_452.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_452.jpg, 0, 0.6128631, 0, 26.86871
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_564.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_564.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_564.jpg, -0.3338971, 0.9799753, 0, 27.65938
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_673.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_673.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_673.jpg, -0.3518369, 1, 0, 28.42935
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_773.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_773.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_773.jpg, -0.01035839, 0.8834407, 0, 29.51214
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_884.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_884.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_884.jpg, 0, 0.5518894, 0, 30.0808
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_30_994.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_30_994.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_30_994.jpg, 0, 0.2203749, 0, 29.99768
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_107.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_107.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_107.jpg, 0, 0.1174013, 0, 29.7907
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_217.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_217.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_217.jpg, 0, 0.380205, 0, 29.85548
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_320.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_320.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_320.jpg, 0, 0.07154594, 0, 29.81179
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_425.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_425.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_425.jpg, 0, 0.1714362, 0, 29.56163
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_530.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_530.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_530.jpg, 0, 0.450492, 0, 29.66642
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_636.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_636.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_636.jpg, 0, 0.1665631, 0, 29.76032
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_740.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_740.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_740.jpg, -0.3113567, 0, 0, 29.43187
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_849.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_849.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_849.jpg, -0.599672, 0, 0, 28.9024
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_31_950.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_31_950.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_31_950.jpg, -0.3699709, 0, 0, 28.53531
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_064.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_064.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_064.jpg, 0, 0, 0, 28.19885
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_165.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_165.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_165.jpg, 0, 0.082828, 0, 27.90417
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_280.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_280.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_280.jpg, 0, 0.3266923, 0, 27.96047
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_389.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_389.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_389.jpg, 0.0316649, 0.04183142, 0, 27.87408
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_491.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_491.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_491.jpg, 0.3475003, 0, 0, 27.50488
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_596.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_596.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_596.jpg, 0.06509426, 0, 0, 27.1594
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_709.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_709.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_709.jpg, 0, 0.1737265, 0, 26.936
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_820.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_820.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_820.jpg, 0, 0, 0, 26.68521
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_32_928.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_32_928.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_32_928.jpg, 0, 0.0308395, 0, 26.41809
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_039.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_039.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_039.jpg, 0, 0.1419929, 0, 26.40602
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_148.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_148.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_148.jpg, 0, 0, 0, 26.16434
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_251.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_251.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_251.jpg, -0.2751088, 0, 0, 25.85699
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_355.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_355.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_355.jpg, -0.2535051, 0, 0, 25.41134
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_466.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_466.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_466.jpg, -0.07489491, 0, 0, 25.15396
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_574.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_574.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_574.jpg, -0.243161, 0, 0, 24.82114
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_684.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_684.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_684.jpg, 0, 0, 0, 24.5699
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_797.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_797.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_797.jpg, 0, 0, 0, 24.27094
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_33_906.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_33_906.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_33_906.jpg, 0, 0.2948581, 0, 24.22827
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_040.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_040.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_040.jpg, 0, 0, 0, 24.0591
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_146.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_146.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_146.jpg, 0, 0.2238652, 0, 23.89687
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_247.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_247.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_247.jpg, 0, 0.4980563, 0, 24.12962
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_348.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_348.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_348.jpg, 0, 0.795592, 0, 24.70773
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_458.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_458.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_458.jpg, -0.1155244, 1, 0, 25.81474
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_561.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_561.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_561.jpg, 0, 1, 0, 26.76328
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_669.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_669.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_669.jpg, 0, 1, 0, 27.70411
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_776.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_776.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_776.jpg, -0.112173, 1, 0, 28.81236
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_879.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_879.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_879.jpg, -0.1949417, 1, 0, 29.66054
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_34_982.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_34_982.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_34_982.jpg, 0, 1, 0, 30.18873
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_089.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_089.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_089.jpg, -0.2842629, 1, 0, 30.17633
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_197.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_197.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_197.jpg, 0, 1, 0, 30.18958
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_299.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_299.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_299.jpg, 0, 0.8864178, 0, 30.17793
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_404.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_404.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_404.jpg, 0, 0.5716683, 0, 30.09388
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_509.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_509.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_509.jpg, 0, 0.850318, 0, 30.14827
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_620.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_620.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_620.jpg, 0, 0.821384, 0, 30.15845
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_721.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_721.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_721.jpg, 0, 0.7209762, 0, 30.10385
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_824.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_824.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_824.jpg, -0.2764518, 0.4445244, 0, 30.03502
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_35_930.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_35_930.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_35_930.jpg, -0.5929515, 0.1280247, 0, 29.76638
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_36_032.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_36_032.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_36_032.jpg, -0.3548507, 0, 0, 29.4203
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_36_133.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_36_133.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_36_133.jpg, -0.5444789, 0, 0, 28.95132
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_36_234.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_36_234.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_36_234.jpg, -0.241799, 0, 0, 28.68265
E:\python\opencvproject\data\IMG\center_2020_05_05_20_44_36_338.jpg, E:\python\opencvproject\data\IMG\left_2020_05_05_20_44_36_338.jpg, E:\python\opencvproject\data\IMG\right_2020_05_05_20_44_36_338.jpg, 0, 0.1319424, 0, 28.40099
